Timestamp;Pressure (hPa);Temperature (°C);Humidity (%);Bme280 Altitude (m);Speed (m/s);Relative Vertical Acceleration (m/s^2);Absolute Acceleration X (m/s^2);Absolute Acceleration Y (m/s^2);Absolute Acceleration Z (m/s^2);Rate of Rotation X (°/s);Rate of Rotation Y (°/s);Rate of Rotation Z (°/s);Rotation X (°);Rotation Y (°);Motor Rotation (°);Luminance at 0° (lux);Luminance at 120° (lux);Luminance at 240° (lux);Calculated Light Angle (°);Solar Panel Voltage (V);Gps Lat (°);Gps Lon (°);Gps Altitude (m);Errors;Status
245747;976,56;24,68;0,36;310,04;;;;;-2,889801404;;;;;;;;;;;;0;0;None;;ground_level
246759;976,38;24,57;0,36;311,58;;;;;-3,011905688;;;;;;;;;;;;0;0;None;;ground_level
247774;976,46;24,64;0,36;310,9;;;;;-2,904166614;;;;;;;;;;;;0;0;None;;ground_level
248784;976,57;24,72;0,36;309,95;;;;;-2,964021655;;;;;;;;;;;;0;0;None;;ground_level
249795;976,38;24,61;0,36;311,58;;;;;-3,08612594;;;;;;;;;;;;0;0;None;;ground_level
250805;976,46;24,68;0,36;310,9;;;;;-2,966415857;;;;;;;;;;;;0;0;None;;ground_level
251815;976,57;24,77;0,36;309,95;;;;;-2,959233252;;;;;;;;;;;;0;0;None;;ground_level
252829;976,36;24,66;0,36;311,76;;;;;-2,949656445;;;;;;;;;;;;0;0;None;;ground_level
253839;976,45;24,73;0,36;310,98;;;;;-2,966415857;;;;;;;;;;;;0;0;None;;ground_level
254849;976,56;24,82;0,36;310,04;;;;;-2,973598462;;;;;;;;;;;;0;0;None;;ground_level
255860;976,37;24,71;0,36;311,67;;;;;-2,923320227;;;;;;;;;;;;0;0;None;;ground_level
256870;976,45;24,78;0,36;310,98;;;;;-3,007117285;;;;;;;;;;;;0;0;None;;ground_level
257883;976,57;24,87;0,36;309,95;;;;;-2,954444849;;;;;;;;;;;;0;0;None;;ground_level
258893;976,37;24,76;0,36;311,67;;;;;-2,975992664;;;;;;;;;;;;0;0;None;;ground_level
259903;976,46;24,83;0,36;310,9;;;;;-2,954444849;;;;;;;;;;;;0;0;None;;ground_level
260913;976,56;24,92;0,36;310,04;;;;;-2,959233252;;;;;;;;;;;;0;0;None;;ground_level
261923;976,37;24,8;0,36;311,67;;;;;-2,983175269;;;;;;;;;;;;0;0;None;;ground_level
262934;976,45;24,87;0,36;310,98;;;;;-2,954444849;;;;;;;;;;;;0;0;None;;ground_level
263945;976,56;24,96;0,35;310,04;;;;;-2,964021655;;;;;;;;;;;;0;0;None;;ground_level
264955;976,36;24,85;0,35;311,76;;;;;-3,01429989;;;;;;;;;;;;0;0;None;;ground_level
265965;976,44;24,92;0,35;311,07;;;;;-2,99993468;;;;;;;;;;;;0;0;None;;ground_level
266979;976,55;25;0,35;310,13;;;;;-2,791639136;;;;;;;;;;;;0;0;None;;ground_level
267988;976,37;24,89;0,35;311,67;;;;;-3,052607117;;;;;;;;;;;;0;0;None;;ground_level
268998;976,45;24,96;0,35;310,98;;;;;-2,947262244;;;;;;;;;;;;0;0;None;;ground_level
270009;976,56;25,04;0,35;310,04;;;;;-2,99993468;;;;;;;;;;;;0;0;None;;ground_level
271020;976,37;24,93;0,35;311,67;;;;;-2,829946362;;;;;;;;;;;;0;0;None;;ground_level
272034;976,45;25;0,35;310,98;;;;;-2,940079639;;;;;;;;;;;;0;0;None;;ground_level
273044;976,56;25,09;0,35;310,04;;;;;-2,858676782;;;;;;;;;;;;0;0;None;;ground_level
274054;976,37;24,97;0,35;311,67;;;;;-3,011905688;;;;;;;;;;;;0;0;None;;ground_level
275065;976,44;25,04;0,35;311,07;;;;;-2,990357874;;;;;;;;;;;;0;0;None;;ground_level
276074;976,56;25,13;0,35;310,04;;;;;-2,990357874;;;;;;;;;;;;0;0;None;;ground_level
277088;976,37;25,02;0,35;311,67;;;;;-2,968810059;;;;;;;;;;;;0;0;None;;ground_level
278098;976,45;25,09;0,35;310,98;;;;;-2,92810863;;;;;;;;;;;;0;0;None;;ground_level
279109;976,56;25,17;0,36;310,04;;;;;-2,904166614;;;;;;;;;;;;0;0;None;;ground_level
280120;976,37;25,06;0,36;311,67;;;;;-2,954444849;;;;;;;;;;;;0;0;None;;ground_level
281131;976,45;25,13;0,36;310,98;;;;;-2,980781067;;;;;;;;;;;;0;0;None;;ground_level
282144;976,55;25,22;0,36;310,13;;;;;-2,997540479;;;;;;;;;;;;0;0;None;;ground_level
283155;976,36;25,1;0,36;311,76;;;;;-2,846705774;;;;;;;;;;;;0;0;None;;ground_level
284166;976,51;25,22;0,36;310,47;;;;;-2,992752075;;;;;;;;;;;;0;0;None;;ground_level
285176;976,55;25,26;0,36;310,13;;;;;-2,935291235;;;;;;;;;;;;0;0;None;;ground_level
286187;976,36;25,14;0,35;311,76;;;;;-2,923320227;;;;;;;;;;;;0;0;None;;ground_level
287201;976,5;25,26;0,35;310,55;;;;;-2,91374342;;;;;;;;;;;;0;0;None;;ground_level
288211;976,54;25,3;0,35;310,21;;;;;-2,98556947;;;;;;;;;;;;0;0;None;;ground_level
289222;976,35;25,19;0,36;311,84;;;;;-3,064578125;;;;;;;;;;;;0;0;None;;ground_level
290232;976,5;25,3;0,36;310,55;;;;;-2,983175269;;;;;;;;;;;;0;0;None;;ground_level
291243;976,55;25,35;0,36;310,13;;;;;-2,949656445;;;;;;;;;;;;0;0;None;;ground_level
292258;976,36;25,23;0,36;311,76;;;;;-3,01429989;;;;;;;;;;;;0;0;None;;ground_level
293268;976,51;25,34;0,36;310,47;;;;;-2,918531824;;;;;;;;;;;;0;0;None;;ground_level
294279;976,55;25,39;0,36;310,13;;;;;-2,937685437;;;;;;;;;;;;0;0;None;;ground_level
295290;976,37;25,27;0,36;311,67;;;;;-3,038241907;;;;;;;;;;;;0;0;None;;ground_level
296300;976,44;25,34;0,36;311,07;;;;;-3,026270898;;;;;;;;;;;;0;0;None;;ground_level
297314;976,51;25,4;0,36;310,47;;;;;-3,009511487;;;;;;;;;;;;0;0;None;;ground_level
298332;976,32;25,28;0,36;312,1;;;;;-2,98556947;;;;;;;;;;;;0;0;None;;ground_level
299343;976,25;25,26;0,36;312,7;;;;;-2,997540479;;;;;;;;;;;;0;0;None;;ground_level
300354;976,36;25,35;0,36;311,76;;;;;-2,987963672;;;;;;;;;;;;0;0;None;;ground_level
301365;976,25;25,29;0,36;312,7;;;;;-2,873041992;;;;;;;;;;;;0;0;None;;ground_level
302380;976,2;25,26;0,36;313,13;;;;;-3,040636108;;;;;;;;;;;;0;0;None;;ground_level
303391;976,32;25,36;0,36;312,1;;;;;-2,930502832;;;;;;;;;;;;0;0;None;;ground_level
304403;976,34;25,37;0,36;311,93;;;;;-2,894589807;;;;;;;;;;;;0;0;None;;ground_level
305413;976,25;25,33;0,36;312,7;;;;;-3,035847705;;;;;;;;;;;;0;0;None;;ground_level
306424;976,36;25,42;0,36;311,76;;;;;-2,983175269;;;;;;;;;;;;0;0;None;;ground_level
307438;976,46;25,5;0,36;310,9;;;;;-2,863465186;;;;;;;;;;;;0;0;None;;ground_level
308448;976,31;25,42;0,36;312,18;;;;;-2,91374342;;;;;;;;;;;;0;0;None;;ground_level
309458;976,37;25,48;0,36;311,67;;;;;-3,038241907;;;;;;;;;;;;0;0;None;;ground_level
310468;976,51;25,58;0,36;310,47;;;;;-2,937685437;;;;;;;;;;;;0;0;None;;ground_level
311478;976,33;25,49;0,36;312,01;;;;;-2,89937821;;;;;;;;;;;;0;0;None;;ground_level
312491;976,42;25,56;0,36;311,24;;;;;-2,810792749;;;;;;;;;;;;0;0;None;;ground_level
313501;976,54;25,65;0,36;310,21;;;;;-2,949656445;;;;;;;;;;;;0;0;None;;ground_level
314511;976,35;25,54;0,36;311,84;;;;;-3,040636108;;;;;;;;;;;;0;0;None;;ground_level
315523;976,43;25,61;0,36;311,15;;;;;-2,918531824;;;;;;;;;;;;0;0;None;;ground_level
316534;976,55;25,69;0,36;310,13;;;;;-2,952050647;;;;;;;;;;;;0;0;None;;ground_level
317547;976,36;25,59;0,36;311,76;;;;;-2,798821741;;;;;;;;;;;;0;0;None;;ground_level
318558;976,43;25,65;0,36;311,15;;;;;-2,920926025;;;;;;;;;;;;0;0;None;;ground_level
319568;976,54;25,74;0,36;310,21;;;;;-2,810792749;;;;;;;;;;;;0;0;None;;ground_level
320579;976,35;25,62;0,36;311,84;;;;;-2,94247384;;;;;;;;;;;;0;0;None;;ground_level
321590;976,43;25,69;0,36;311,15;;;;;-2,789244934;;;;;;;;;;;;0;0;None;;ground_level
322604;976,54;25,78;0,35;310,21;;;;;-3,023876697;;;;;;;;;;;;0;0;None;;ground_level
323614;976,36;25,67;0,35;311,76;;;;;-3,076549133;;;;;;;;;;;;0;0;None;;ground_level
324625;976,44;25,74;0,35;311,07;;;;;-2,904166614;;;;;;;;;;;;0;0;None;;ground_level
325635;976,55;25,82;0,35;310,13;;;;;-3,040636108;;;;;;;;;;;;0;0;None;;ground_level
326646;976,37;25,71;0,35;311,67;;;;;-2,997540479;;;;;;;;;;;;0;0;None;;ground_level
327660;976,46;25,78;0,35;310,9;;;;;-2,949656445;;;;;;;;;;;;0;0;None;;ground_level
328670;976,56;25,86;0,35;310,04;;;;;-2,944868042;;;;;;;;;;;;0;0;None;;ground_level
329681;976,37;25,75;0,35;311,67;;;;;-2,966415857;;;;;;;;;;;;0;0;None;;ground_level
330692;976,51;25,86;0,35;310,47;;;;;-2,940079639;;;;;;;;;;;;0;0;None;;ground_level
331702;976,56;25,9;0,35;310,04;;;;;-2,978386865;;;;;;;;;;;;0;0;None;;ground_level
332716;976,37;25,79;0,35;311,67;;;;;-2,995146277;;;;;;;;;;;;0;0;None;;ground_level
333726;976,51;25,9;0,35;310,47;;;;;-2,930502832;;;;;;;;;;;;0;0;None;;ground_level
334736;976,56;25,95;0,35;310,04;;;;;-3,064578125;;;;;;;;;;;;0;0;None;;ground_level
335746;976,36;25,83;0,35;311,76;;;;;-2,937685437;;;;;;;;;;;;0;0;None;;ground_level
336756;976,5;25,95;0,35;310,55;;;;;-2,844311572;;;;;;;;;;;;0;0;None;;ground_level
337771;976,55;25,99;0,35;310,13;;;;;-2,966415857;;;;;;;;;;;;0;0;None;;ground_level
338780;976,37;25,87;0,35;311,67;;;;;-2,841917371;;;;;;;;;;;;0;0;None;;ground_level
339791;976,5;25,99;0,35;310,55;;;;;-2,975992664;;;;;;;;;;;;0;0;None;;ground_level
340801;976,55;26,03;0,35;310,13;;;;;-3,035847705;;;;;;;;;;;;0;0;None;;ground_level
341811;976,35;25,91;0,35;311,84;;;;;-3,004723083;;;;;;;;;;;;0;0;None;;ground_level
342825;976,39;25,95;0,35;311,5;;;;;-2,875436194;;;;;;;;;;;;0;0;None;;ground_level
343835;976,47;26,01;0,35;310,81;;;;;-3,007117285;;;;;;;;;;;;0;0;None;;ground_level
344846;976,31;25,92;0,35;312,18;;;;;-3,002328882;;;;;;;;;;;;0;0;None;;ground_level
345856;976,27;25,91;0,35;312,53;;;;;-2,983175269;;;;;;;;;;;;0;0;None;;ground_level
346866;976,37;25,99;0,35;311,67;;;;;-2,918531824;;;;;;;;;;;;0;0;None;;ground_level
347880;976,26;25,93;0,35;312,61;;;;;-2,990357874;;;;;;;;;;;;0;0;None;;ground_level
348890;976,18;25,89;0,35;313,3;;;;;-2,944868042;;;;;;;;;;;;0;0;None;;ground_level
349901;976,3;25,99;0,35;312,27;;;;;-2,947262244;;;;;;;;;;;;0;0;None;;ground_level
350911;976,27;25,97;0,35;312,53;;;;;-2,966415857;;;;;;;;;;;;0;0;None;;ground_level
351921;976,2;25,95;0,35;313,13;;;;;-2,952050647;;;;;;;;;;;;0;0;None;;ground_level
352934;976,32;26,04;0,35;312,1;;;;;-2,92810863;;;;;;;;;;;;0;0;None;;ground_level
353945;976,39;26,09;0,35;311,5;;;;;-2,949656445;;;;;;;;;;;;0;0;None;;ground_level
354954;976,27;26,03;0,35;312,53;;;;;-2,992752075;;;;;;;;;;;;0;0;None;;ground_level
355964;976,38;26,11;0,35;311,58;;;;;-2,959233252;;;;;;;;;;;;0;0;None;;ground_level
356974;976,52;26,21;0,35;310,38;;;;;-2,925714429;;;;;;;;;;;;0;0;None;;ground_level
357984;976,35;26,11;0,35;311,84;;;;;-3,055001318;;;;;;;;;;;;0;0;None;;ground_level
358994;976,43;26,18;0,35;311,15;;;;;-2,935291235;;;;;;;;;;;;0;0;None;;ground_level
360004;976,55;26,27;0,35;310,13;;;;;-3,026270898;;;;;;;;;;;;0;0;None;;ground_level
361014;976,35;26,16;0,35;311,84;;;;;-2,978386865;;;;;;;;;;;;0;0;None;;ground_level
362029;976,44;26,23;0,35;311,07;;;;;-2,918531824;;;;;;;;;;;;0;0;None;;ground_level
363040;976,55;26,32;0,35;310,13;;;;;-3,004723083;;;;;;;;;;;;0;0;None;;ground_level
364050;976,36;26,21;0,35;311,76;;;;;-3,050212915;;;;;;;;;;;;0;0;None;;ground_level
365059;976,44;26,28;0,35;311,07;;;;;-2,940079639;;;;;;;;;;;;0;0;None;;ground_level
366069;976,55;26,36;0,35;310,13;;;;;-2,920926025;;;;;;;;;;;;0;0;None;;ground_level
367084;976,34;26,25;0,35;311,93;;;;;-2,966415857;;;;;;;;;;;;0;0;None;;ground_level
368095;976,43;26,32;0,35;311,15;;;;;-3,052607117;;;;;;;;;;;;0;0;None;;ground_level
369104;976,54;26,4;0,35;310,21;;;;;-2,954444849;;;;;;;;;;;;0;0;None;;ground_level
370115;976,35;26,29;0,35;311,84;;;;;-2,791639136;;;;;;;;;;;;0;0;None;;ground_level
371126;976,43;26,36;0,35;311,15;;;;;-2,770091321;;;;;;;;;;;;0;0;None;;ground_level
372141;976,54;26,44;0,35;310,21;;;;;-2,980781067;;;;;;;;;;;;0;0;None;;ground_level
373151;976,35;26,33;0,35;311,84;;;;;-2,940079639;;;;;;;;;;;;0;0;None;;ground_level
374162;976,43;26,4;0,35;311,15;;;;;-2,952050647;;;;;;;;;;;;0;0;None;;ground_level
375173;976,54;26,48;0,35;310,21;;;;;-2,908955017;;;;;;;;;;;;0;0;None;;ground_level
376183;976,36;26,37;0,35;311,76;;;;;-2,980781067;;;;;;;;;;;;0;0;None;;ground_level
377198;976,5;26,48;0,35;310,55;;;;;-2,959233252;;;;;;;;;;;;0;0;None;;ground_level
378209;976,55;26,52;0,34;310,13;;;;;-2,97120426;;;;;;;;;;;;0;0;None;;ground_level
379220;976,36;26,4;0,34;311,76;;;;;-2,930502832;;;;;;;;;;;;0;0;None;;ground_level
380229;976,51;26,52;0,34;310,47;;;;;-2,789244934;;;;;;;;;;;;0;0;None;;ground_level
381240;976,55;26,56;0,34;310,13;;;;;-2,997540479;;;;;;;;;;;;0;0;None;;ground_level
382255;976,36;26,44;0,35;311,76;;;;;-2,995146277;;;;;;;;;;;;0;0;None;;ground_level
383266;976,49;26,56;0,35;310,64;;;;;-2,901772412;;;;;;;;;;;;0;0;None;;ground_level
384276;976,54;26,6;0,34;310,21;;;;;-2,987963672;;;;;;;;;;;;0;0;None;;ground_level
385287;976,36;26,48;0,34;311,76;;;;;-2,767697119;;;;;;;;;;;;0;0;None;;ground_level
386298;976,4;26,52;0,34;311,41;;;;;-3,026270898;;;;;;;;;;;;0;0;None;;ground_level
387312;976,46;26,58;0,34;310,9;;;;;-2,990357874;;;;;;;;;;;;0;0;None;;ground_level
388323;976,31;26,49;0,34;312,18;;;;;-2,980781067;;;;;;;;;;;;0;0;None;;ground_level
389334;976,2;26,44;0,34;313,13;;;;;-3,004723083;;;;;;;;;;;;0;0;None;;ground_level
390344;976,32;26,53;0,34;312,1;;;;;-2,987963672;;;;;;;;;;;;0;0;None;;ground_level
391355;976,23;26,48;0,34;312,87;;;;;-3,002328882;;;;;;;;;;;;0;0;None;;ground_level
392369;976,18;26,46;0,34;313,3;;;;;-2,770091321;;;;;;;;;;;;0;0;None;;ground_level
393391;976,3;26,56;0,34;312,27;;;;;-2,937685437;;;;;;;;;;;;0;0;None;;ground_level
394403;976,45;26,67;0,34;310,98;;;;;-2,918531824;;;;;;;;;;;;0;0;None;;ground_level
395413;976,3;26,59;0,34;312,27;;;;;-3,019088293;;;;;;;;;;;;0;0;None;;ground_level
396424;976,39;26,67;0,34;311,5;;;;;-2,990357874;;;;;;;;;;;;0;0;None;;ground_level
397439;976,51;26,76;0,33;310,47;;;;;-2,97120426;;;;;;;;;;;;0;0;None;;ground_level
398450;976,33;26,66;0,33;312,01;;;;;-2,925714429;;;;;;;;;;;;0;0;None;;ground_level
399461;976,43;26,73;0,33;311,15;;;;;-3,04303031;;;;;;;;;;;;0;0;None;;ground_level
400471;976,53;26,81;0,33;310,3;;;;;-2,91374342;;;;;;;;;;;;0;0;None;;ground_level
401482;976,35;26,7;0,33;311,84;;;;;-2,992752075;;;;;;;;;;;;0;0;None;;ground_level
402495;976,44;26,77;0,33;311,07;;;;;-2,916137622;;;;;;;;;;;;0;0;None;;ground_level
403505;976,55;26,86;0,33;310,13;;;;;-3,019088293;;;;;;;;;;;;0;0;None;;ground_level
404515;976,37;26,75;0,33;311,67;;;;;-2,906560815;;;;;;;;;;;;0;0;None;;ground_level
405524;976,45;26,81;0,33;310,98;;;;;-3,033453503;;;;;;;;;;;;0;0;None;;ground_level
406534;976,54;26,88;0,33;310,21;;;;;-2,961627454;;;;;;;;;;;;0;0;None;;ground_level
407548;976,36;26,78;0,33;311,76;;;;;-2,94247384;;;;;;;;;;;;0;0;None;;ground_level
408558;976,45;26,85;0,33;310,98;;;;;-3,150769385;;;;;;;;;;;;0;0;None;;ground_level
409569;976,56;26,93;0,33;310,04;;;;;-2,806004346;;;;;;;;;;;;0;0;None;;ground_level
410579;976,36;26,82;0,33;311,76;;;;;-3,055001318;;;;;;;;;;;;0;0;None;;ground_level
411588;976,44;26,89;0,33;311,07;;;;;-2,961627454;;;;;;;;;;;;0;0;None;;ground_level
412602;976,54;26,97;0,33;310,21;;;;;-2,973598462;;;;;;;;;;;;0;0;None;;ground_level
413612;976,35;26,86;0,33;311,84;;;;;-2,765302917;;;;;;;;;;;;0;0;None;;ground_level
414622;976,48;26,97;0,33;310,73;;;;;-3,050212915;;;;;;;;;;;;0;0;None;;ground_level
415632;976,52;27,01;0,33;310,38;;;;;-2,92810863;;;;;;;;;;;;0;0;None;;ground_level
416642;976,33;26,89;0,32;312,01;;;;;-3,01429989;;;;;;;;;;;;0;0;None;;ground_level
417657;976,47;27,01;0,31;310,81;;;;;-3,009511487;;;;;;;;;;;;0;0;None;;ground_level
418667;976,52;27,05;0,3;310,38;;;;;-2,920926025;;;;;;;;;;;;0;0;None;;ground_level
419677;976,33;26,93;0,3;312,01;;;;;-3,04303031;;;;;;;;;;;;0;0;None;;ground_level
420687;976,42;27;0,31;311,24;;;;;-2,858676782;;;;;;;;;;;;0;0;None;;ground_level
421698;976,48;27,06;0,31;310,73;;;;;-3,040636108;;;;;;;;;;;;0;0;None;;ground_level
422712;976,31;26,95;0,32;312,18;;;;;-2,992752075;;;;;;;;;;;;0;0;None;;ground_level
423722;976,25;26,93;0,32;312,7;;;;;-2,935291235;;;;;;;;;;;;0;0;None;;ground_level
424733;976,35;27,01;0,32;311,84;;;;;-2,983175269;;;;;;;;;;;;0;0;None;;ground_level
425743;976,23;26,94;0,32;312,87;;;;;-2,779668127;;;;;;;;;;;;0;0;None;;ground_level
426753;976,19;26,92;0,32;313,21;;;;;-3,011905688;;;;;;;;;;;;0;0;None;;ground_level
427769;976,32;27,01;0,32;312,1;;;;;-3,047818713;;;;;;;;;;;;0;0;None;;ground_level
428779;976,36;27,05;0,32;311,76;;;;;-3,002328882;;;;;;;;;;;;0;0;None;;ground_level
429789;976,25;27;0,31;312,7;;;;;-2,97120426;;;;;;;;;;;;0;0;None;;ground_level
430799;976,36;27,08;0,32;311,76;;;;;-3,016694092;;;;;;;;;;;;0;0;None;;ground_level
431809;976,5;27,18;0,32;310,55;;;;;-2,990357874;;;;;;;;;;;;0;0;None;;ground_level
432825;976,33;27,09;0,32;312,01;;;;;-3,0286651;;;;;;;;;;;;0;0;None;;ground_level
433835;976,42;27,16;0,32;311,24;;;;;-2,894589807;;;;;;;;;;;;0;0;None;;ground_level
434845;976,54;27,25;0,32;310,21;;;;;-2,95683905;;;;;;;;;;;;0;0;None;;ground_level
435855;976,34;27,14;0,32;311,93;;;;;-2,923320227;;;;;;;;;;;;0;0;None;;ground_level
436865;976,42;27,2;0,32;311,24;;;;;-2,674323254;;;;;;;;;;;;0;0;None;;ground_level
437880;976,53;27,29;0,32;310,3;;;;;-3,361459131;;;;;;;;;;;;0;0;None;;ground_level
438890;976,32;27,16;0,31;312,1;;;;;-0,107739075;;;;;;;;;;;;0;0;None;;ground_level
439899;976,41;27,23;0,32;311,33;;;;;-1,163582007;;;;;;;;;;;;0;0;None;;ground_level
440909;976,51;27,32;0,32;310,47;;;;;0,495599744;;;;;;;;;;;;0;0;None;;ground_level
441920;976,42;27,27;0,32;311,24;;;;;-2,3080104;;;;;;;;;;;;0;0;None;;ground_level
442934;976,48;27,33;0,32;310,73;;;;;-2,001552588;;;;;;;;;;;;0;0;None;;ground_level
443944;976,56;27,39;0,33;310,04;;;;;-5,597643481;;;;;;;;;;;;0;0;None;;ground_level
444954;976,39;27,28;0,33;311,5;;;;;-6,473921289;;;;;;;;;;;;0;0;None;;ground_level
445964;976,45;27,34;0,33;310,98;;;;;-2,758120313;;;;;;;;;;;;0;0;None;;ground_level
446975;976,54;27,41;0,33;310,21;;;;;-3,134009973;;;;;;;;;;;;0;0;None;;ground_level
447989;976,39;27,32;0,33;311,5;;;;;1,173158813;;;;;;;;;;;;0;0;None;;ground_level
449000;976,52;27,41;0,33;310,38;;;;;0,952892261;;;;;;;;;;;;0;0;None;;ground_level
450010;976,56;27,45;0,33;310,04;;;;;-0,177170923;;;;;;;;;;;;0;0;None;;ground_level
451020;976,29;27,28;0,33;312,36;;;;;-0,730231506;;;;;;;;;;;;0;0;None;;ground_level
452031;976,47;27,4;0,33;310,81;;;;;-0,703895288;;;;;;;;;;;;0;0;None;;ground_level
453046;976,52;27,45;0,33;310,38;;;;;-0,667982263;;;;;;;;;;;;0;0;None;;ground_level
454056;976,24;27,27;0,33;312,78;;;;;-0,69192428;;;;;;;;;;;;0;0;None;;ground_level
455066;976,13;27,22;0,32;313,73;;;;;-0,330399829;;;;;;;;;;;;0;0;None;;ground_level
456077;976,26;27,31;0,32;312,61;;;;;-0,560243188;;;;;;;;;;;;0;0;None;;ground_level
457086;976,09;27,2;0,32;314,07;;;;;-0,943315454;;;;;;;;;;;;0;0;None;;ground_level
458101;976;27,15;0,33;314,84;;;;;-1,25456167;;;;;;;;;;;;0;0;None;;ground_level
459111;976,17;27,28;0,33;313,39;;;;;-0,639251843;;;;;;;;;;;;0;0;None;;ground_level
460121;976,4;27,44;0,33;311,41;;;;;-0,636857642;;;;;;;;;;;;0;0;None;;ground_level
461132;976,21;27,32;0,33;313,04;;;;;-0,584185205;;;;;;;;;;;;0;0;None;;ground_level
462142;976,33;27,41;0,33;312,01;;;;;-0,737414111;;;;;;;;;;;;0;0;None;;ground_level
463157;976,48;27,53;0,33;310,73;;;;;-0,660799658;;;;;;;;;;;;0;0;None;;ground_level
464168;976,25;27,39;0,33;312,7;;;;;-0,526724365;;;;;;;;;;;;0;0;None;;ground_level
465178;976,35;27,47;0,33;311,84;;;;;-0,608127222;;;;;;;;;;;;0;0;None;;ground_level
466188;976,48;27,57;0,33;310,73;;;;;-0,565031592;;;;;;;;;;;;0;0;None;;ground_level
467199;976,24;27,42;0,33;312,78;;;;;-0,124498486;;;;;;;;;;;;0;0;None;;ground_level
468213;976,34;27,5;0,33;311,93;;;;;-0,610521423;;;;;;;;;;;;0;0;None;;ground_level
469223;976,49;27,61;0,33;310,64;;;;;-0,521935962;;;;;;;;;;;;0;0;None;;ground_level
470234;976,25;27,46;0,33;312,7;;;;;-0,790086548;;;;;;;;;;;;0;0;None;;ground_level
471244;976,43;27,6;0,33;311,15;;;;;-0,837970581;;;;;;;;;;;;0;0;None;;ground_level
472255;976,48;27,65;0,33;310,73;;;;;-0,66319386;;;;;;;;;;;;0;0;None;;ground_level
473269;976,26;27,5;0,33;312,61;;;;;-2,140416284;;;;;;;;;;;;0;0;None;;ground_level
474280;976,41;27,62;0,32;311,33;;;;;-0,77811554;;;;;;;;;;;;0;0;None;;ground_level
475290;976,47;27,66;0,32;310,81;;;;;-0,653617053;;;;;;;;;;;;0;0;None;;ground_level
476301;976,26;27,53;0,32;312,61;;;;;-0,761356128;;;;;;;;;;;;0;0;None;;ground_level
477312;976,16;27,49;0,32;313,47;;;;;-2,233790149;;;;;;;;;;;;0;0;None;;ground_level
478326;976,29;27,58;0,32;312,36;;;;;-1,039083521;;;;;;;;;;;;0;0;None;;ground_level
479337;976,23;27,55;0,32;312,87;;;;;-0,667982263;;;;;;;;;;;;0;0;None;;ground_level
480348;976,11;27,49;0,33;313,9;;;;;-1,556231079;;;;;;;;;;;;0;0;None;;ground_level
481359;976,25;27,59;0,33;312,7;;;;;-0,773327136;;;;;;;;;;;;0;0;None;;ground_level
482370;976,43;27,72;0,33;311,15;;;;;-0,847547388;;;;;;;;;;;;0;0;None;;ground_level
483384;976,22;27,59;0,33;312,96;;;;;-0,77811554;;;;;;;;;;;;0;0;None;;ground_level
484395;976,33;27,68;0,33;312,01;;;;;-0,667982263;;;;;;;;;;;;0;0;None;;ground_level
485406;976,47;27,78;0,32;310,81;;;;;-0,754173523;;;;;;;;;;;;0;0;None;;ground_level
486416;976,26;27,65;0,32;312,61;;;;;-0,46208092;;;;;;;;;;;;0;0;None;;ground_level
487427;976,36;27,73;0,32;311,76;;;;;-0,66319386;;;;;;;;;;;;0;0;None;;ground_level
488441;976,48;27,82;0,32;310,73;;;;;-0,478840332;;;;;;;;;;;;0;0;None;;ground_level
489451;976,3;27,72;0,32;312,27;;;;;-0,773327136;;;;;;;;;;;;0;0;None;;ground_level
490461;976,38;27,78;0,32;311,58;;;;;-0,641646045;;;;;;;;;;;;0;0;None;;ground_level
491473;976,49;27,87;0,32;310,64;;;;;-0,450109912;;;;;;;;;;;;0;0;None;;ground_level
492484;976,25;27,72;0,32;312,7;;;;;-0,440533105;;;;;;;;;;;;0;0;None;;ground_level
493498;976,42;27,85;0,32;311,24;;;;;-0,584185205;;;;;;;;;;;;0;0;None;;ground_level
494508;976,47;27,89;0,32;310,81;;;;;-0,497993945;;;;;;;;;;;;0;0;None;;ground_level
495518;976,31;27,79;0,32;312,18;;;;;-1,32638772;;;;;;;;;;;;0;0;None;;ground_level
496529;976,46;27,91;0,32;310,9;;;;;-0,608127222;;;;;;;;;;;;0;0;None;;ground_level
497539;976,5;27,95;0,32;310,55;;;;;-0,596156213;;;;;;;;;;;;0;0;None;;ground_level
498554;976,25;27,79;0,32;312,7;;;;;-0,486022937;;;;;;;;;;;;0;0;None;;ground_level
499564;976,26;27,82;0,32;312,61;;;;;-0,378283862;;;;;;;;;;;;0;0;None;;ground_level
500574;976,34;27,89;0,32;311,93;;;;;-0,670376465;;;;;;;;;;;;0;0;None;;ground_level
501584;976,18;27,78;0,32;313,3;;;;;-1,467645618;;;;;;;;;;;;0;0;None;;ground_level
502595;976,07;27,73;0,32;314,24;;;;;-2,154781494;;;;;;;;;;;;0;0;None;;ground_level
503609;976,19;27,83;0,32;313,21;;;;;0,232237561;;;;;;;;;;;;0;0;None;;ground_level
504619;976,21;27,84;0,32;313,04;;;;;-0,138863696;;;;;;;;;;;;0;0;None;;ground_level
505628;976,11;27,78;0,32;313,9;;;;;-1,640028137;;;;;;;;;;;;0;0;None;;ground_level
